methane,lpg,co,air_quality,flame_val,dht22_temp,humidity,status
339,333,105,416,4019,27,67,0
3383,3577,2928,692,4000,30,49,2
241,367,158,339,4040,27,57,0
569,491,1886,3799,529,67,21,1
230,277,120,468,4074,24,52,0
267,268,77,592,4053,29,62,0
328,321,154,487,3995,29,62,0
274,282,151,374,4026,30,80,0
288,277,200,435,3979,28,57,0
318,378,140,322,4040,31,71,0
306,366,187,465,4061,29,69,0
213,265,161,373,3979,32,55,0
182,312,139,285,3962,31,44,0
292,260,138,376,3959,31,58,0
3227,3512,3195,939,3989,31,74,2
335,325,163,448,3925,32,51,0
257,248,170,415,3938,30,62,0
3347,2905,2734,764,4011,30,91,2
385,485,1859,3370,178,63,35,1
333,243,187,498,3957,29,59,0
192,261,173,536,3980,25,57,0
262,285,133,448,3993,25,68,0
311,290,180,377,3957,29,68,0
412,263,165,264,3971,31,43,0
404,388,207,412,3917,24,60,0
253,240,139,447,4029,27,51,0
229,371,136,438,4025,27,60,0
2852,3586,2774,699,4074,27,71,2
294,291,152,401,4045,24,53,0
367,339,142,409,4080,25,46,0
2966,2398,2627,784,3971,24,65,2
281,286,124,312,3981,26,73,0
315,184,125,392,4012,29,63,0
3171,3337,2735,787,3938,25,60,2
263,301,199,418,3942,24,39,0
337,325,154,377,4020,21,76,0
348,276,178,492,3961,25,56,0
314,282,178,328,4050,29,65,0
234,391,101,449,3984,24,66,0
308,386,169,451,3998,29,54,0
292,279,183,446,3958,32,56,0
259,266,95,449,4000,24,75,0
312,251,177,283,3982,29,69,0
316,410,92,365,4070,24,65,0
307,336,154,588,3927,30,61,0
319,339,137,364,3973,30,67,0
265,314,169,526,4069,32,63,0
297,275,107,351,3881,25,57,0
269,299,128,346,3967,28,64,0
262,290,177,318,4018,28,72,0
271,315,159,309,4086,28,57,0
183,274,187,317,4089,26,53,0
266,277,117,259,3949,25,55,0
228,212,175,476,3983,24,63,0
161,312,177,367,3943,27,62,0
318,253,203,490,3918,28,74,0
225,351,141,388,4057,26,65,0
320,297,150,579,3984,24,67,0
2177,2709,2823,901,3921,21,64,2
2548,3263,3248,937,4095,30,56,2
340,241,163,482,3993,25,42,0
281,348,162,338,4027,24,50,0
353,358,101,230,4030,30,56,0
3244,3418,2230,714,4060,25,67,2
330,200,197,440,3957,28,54,0
264,347,161,228,4062,25,57,0
209,386,94,463,3947,27,73,0
224,276,190,319,4031,29,64,0
231,398,178,300,3965,27,65,0
271,344,187,402,4010,27,57,0
223,308,183,276,4091,27,56,0
233,318,144,472,4033,23,59,0
293,360,84,511,4071,30,58,0
507,413,1611,3253,259,87,41,1
257,294,168,422,4052,26,62,0
236,261,142,392,3887,28,58,0
332,309,185,292,3979,28,53,0
274,304,157,624,3947,26,45,0
333,328,96,268,4022,29,72,0
2382,3441,3068,766,3953,25,58,2
3164,3319,2739,794,4095,24,55,2
245,313,170,399,3987,27,54,0
301,287,96,530,4018,29,59,0
502,344,2019,2854,639,56,21,1
382,277,117,414,3938,27,75,0
307,350,181,314,4076,31,65,0
243,343,143,463,4022,29,67,0
374,372,149,461,3985,26,53,0
293,298,166,514,3952,32,66,0
3012,2892,3040,697,3952,26,50,2
188,231,138,394,4001,28,61,0
343,301,192,344,3985,30,62,0
374,220,163,361,4030,28,69,0
325,343,100,323,3966,28,65,0
311,283,154,379,4028,27,34,0
348,205,146,535,3992,27,70,0
358,399,173,293,3983,29,73,0
295,313,194,372,4022,27,66,0
2825,2963,3401,851,3895,28,52,2
316,324,119,208,4032,24,71,0
259,282,146,535,4016,27,65,0
310,331,142,311,4002,25,62,0
329,353,218,488,3918,25,54,0
282,319,129,263,4010,32,55,0
3373,4008,3078,828,4009,30,71,2
274,259,162,388,3940,28,56,0
311,234,166,342,4058,33,54,0
313,301,180,503,3994,23,60,0
2440,2872,2592,911,3988,36,69,2
305,367,189,219,3944,26,46,0
256,265,173,416,4016,25,61,0
334,343,63,545,4061,26,55,0
300,296,126,520,4059,23,49,0
286,247,151,397,4041,27,66,0
303,278,161,399,3984,30,52,0
308,247,129,437,4021,33,65,0
379,303,147,523,4015,25,68,0
262,273,112,426,3953,27,49,0
172,323,136,356,3987,30,75,0
381,396,128,303,4021,32,58,0
351,369,160,421,4055,25,46,0
276,292,167,280,3950,30,59,0
316,176,135,140,4035,28,42,0
313,292,159,564,3988,25,52,0
341,360,166,428,3878,26,76,0
263,344,181,442,3985,32,56,0
424,321,130,403,3984,31,51,0
193,269,133,419,3986,26,65,0
254,300,119,538,3947,29,37,0
316,275,150,373,3977,24,50,0
178,253,156,442,3994,27,77,0
272,272,173,273,3982,26,42,0
354,348,168,266,4015,26,62,0
557,547,1542,2486,311,75,25,1
285,303,119,353,3981,25,49,0
363,391,122,317,4040,29,49,0
411,256,144,285,3993,32,41,0
240,360,162,407,4011,26,70,0
270,255,151,504,4033,28,72,0
304,326,159,469,3974,25,67,0
325,365,122,435,4046,27,49,0
266,284,156,614,3978,25,64,0
348,288,132,326,4093,33,48,0
373,262,203,541,4063,24,58,0
344,247,164,234,3952,23,52,0
328,324,155,196,4002,25,66,0
337,311,130,333,3942,30,61,0
336,310,160,508,4074,27,69,0
327,223,201,563,4012,23,52,0
289,316,159,116,4010,32,48,0
256,207,134,302,4004,29,64,0
306,261,144,292,3972,25,70,0
2650,2979,3317,759,4033,18,62,2
311,288,159,422,3946,26,54,0
360,339,129,280,3938,25,51,0
299,378,185,252,4078,30,37,0
292,359,146,327,4000,26,47,0
3642,3092,2298,505,3978,24,61,2
296,302,175,330,4061,28,55,0
291,201,150,400,3964,27,57,0
243,361,146,401,4015,29,62,0
517,446,1352,2551,291,56,30,1
366,272,154,396,3957,28,71,0
323,303,143,216,3979,28,62,0
299,289,145,440,3988,27,59,0
216,253,106,445,4095,30,55,0
312,286,184,241,3982,28,68,0
265,299,154,389,4003,31,49,0
201,304,156,374,4095,25,66,0
547,590,1532,2943,588,74,15,1
300,303,170,450,4035,23,58,0
371,296,138,542,4021,25,56,0
279,283,123,432,4041,26,50,0
327,244,146,310,3928,28,73,0
3354,3771,2454,844,4069,27,74,2
293,354,181,458,3955,30,56,0
315,344,198,445,3997,28,67,0
350,201,185,465,4057,29,60,0
407,324,158,232,4035,27,61,0
326,304,159,304,3975,32,72,0
307,307,157,397,4026,28,36,0
352,226,165,260,4059,29,52,0
252,427,155,455,4026,25,62,0
221,301,132,499,4023,28,52,0
288,268,153,553,3969,27,66,0
352,289,141,432,3891,25,71,0
297,309,184,421,3999,26,55,0
337,303,1755,2427,553,51,29,1
2646,3242,2838,638,3970,28,50,2
294,247,136,312,3978,32,53,0
331,377,214,346,4048,24,54,0
740,496,1755,2938,610,72,37,1
294,439,135,446,3931,27,64,0
361,357,136,436,4095,30,66,0
275,353,150,302,4015,28,83,0
224,282,126,454,4051,34,48,0
3285,2915,2206,786,4095,24,63,2
327,303,125,435,4033,28,61,0
3500,3653,3165,749,3982,29,61,2
356,302,126,360,3998,29,55,0
280,335,119,517,4017,28,47,0
334,312,161,279,4020,32,73,0
396,330,185,567,3993,23,57,0
519,481,923,2412,352,54,10,1
358,293,157,629,3960,31,63,0
3068,3081,3044,646,4021,25,38,2
311,355,151,421,4040,30,62,0
279,406,157,453,3959,26,53,0
260,264,127,548,3929,26,65,0
296,339,141,217,3972,22,53,0
305,236,128,236,4022,28,70,0
337,302,206,449,4052,28,63,0
2825,3033,2249,843,3981,31,57,2
305,303,132,496,3975,26,69,0
224,347,187,434,3968,34,52,0
304,254,138,423,3965,21,50,0
312,298,116,292,3940,31,72,0
2897,2291,2515,855,3985,31,61,2
295,338,182,571,3964,27,65,0
2811,3652,3009,718,4060,27,47,2
362,267,135,422,4092,31,79,0
564,486,1606,4085,5,65,16,1
287,251,135,590,3941,31,62,0
300,284,137,408,4031,24,66,0
691,434,1277,3016,86,63,32,1
271,304,198,400,4047,27,57,0
3340,3110,2924,669,4016,27,66,2
353,273,174,350,4020,29,54,0
340,367,153,617,4090,32,65,0
300,290,147,446,3977,31,70,0
271,321,167,537,4095,27,62,0
2427,2420,2580,892,3977,26,80,2
267,379,123,231,3879,25,59,0
715,420,1089,3185,88,78,41,1
263,280,168,266,4079,26,59,0
292,319,132,451,4042,29,57,0
330,310,138,340,3990,32,41,0
518,521,1492,1898,444,68,24,1
332,441,123,350,4020,26,75,0
295,259,150,530,3920,31,46,0
311,268,149,258,3994,29,59,0
325,283,136,383,3947,26,69,0
276,296,174,452,4046,32,47,0
382,371,150,374,4016,29,58,0
312,295,115,305,4017,32,65,0
347,308,120,327,3927,23,57,0
286,271,116,403,4073,28,67,0
578,420,1353,2235,480,83,22,1
374,221,149,613,4003,27,63,0
664,466,1209,2846,518,71,20,1
721,488,1603,1976,489,49,17,1
246,315,123,606,4084,30,65,0
379,273,117,393,4095,28,58,0
390,343,166,508,3958,25,72,0
276,254,119,352,4010,31,61,0
314,242,123,486,3994,31,71,0
322,367,140,515,4078,26,46,0
298,351,132,384,4044,28,62,0
374,321,141,287,3941,23,71,0
242,222,148,351,3911,30,48,0
220,305,161,339,4050,24,74,0
260,300,185,392,3973,33,56,0
318,271,124,281,4024,31,50,0
356,331,153,531,3917,29,48,0
341,292,170,286,4047,28,37,0
334,326,128,488,4012,29,58,0
278,362,177,396,3958,33,74,0
501,215,106,368,4056,27,56,0
364,255,106,388,4022,25,63,0
742,667,1271,2972,542,72,27,1
422,276,149,608,4006,25,85,0
254,210,100,306,4012,24,56,0
497,445,1675,2301,469,73,20,1
215,293,110,438,3919,27,38,0
284,268,100,485,3946,26,55,0
245,335,190,386,4095,31,59,0
246,316,146,387,3985,25,55,0
3302,2983,2861,946,4095,30,62,2
347,229,113,279,3992,27,47,0
2794,3691,2630,925,4095,31,57,2
252,338,139,211,4074,30,42,0
296,302,145,365,3990,30,59,0
721,498,1408,2314,238,67,36,1
355,245,144,389,4063,30,51,0
358,319,106,420,4028,32,58,0
217,349,138,361,4074,22,48,0
267,233,183,340,4005,27,51,0
657,499,1615,2211,489,71,34,1
535,498,1221,2821,89,66,43,1
310,315,184,222,3914,28,59,0
2582,2296,3354,661,4095,27,57,2
355,213,113,354,3986,30,49,0
317,255,161,585,3991,23,63,0
279,356,138,369,3998,26,62,0
692,456,1846,2874,611,68,30,1
497,463,1399,3139,267,70,31,1
374,333,125,504,4039,31,53,0
629,570,1584,2934,202,62,27,1
342,301,158,452,3904,26,72,0
321,328,121,444,4011,30,51,0
370,303,150,352,3980,27,44,0
464,580,1395,2846,745,67,33,1
299,347,131,399,4041,24,65,0
258,216,175,523,4032,29,58,0
241,316,137,581,4007,28,66,0
317,235,124,413,3956,31,55,0
280,284,131,406,3998,26,71,0
323,269,152,319,3978,27,71,0
255,294,225,413,4086,25,55,0
216,267,124,376,3953,21,56,0
349,264,196,373,4091,22,57,0
200,236,154,517,3970,31,60,0
285,327,148,361,3963,28,71,0
343,326,134,411,4001,27,62,0
538,463,1690,3067,573,71,26,1
302,276,169,495,3997,22,54,0
326,374,134,484,4085,20,66,0
357,330,252,438,4055,27,66,0
285,266,168,389,4016,34,63,0
610,448,1876,2792,320,67,28,1
388,290,128,609,3977,31,47,0
231,345,177,464,4036,28,48,0
279,243,153,296,3978,27,67,0
303,323,102,579,4062,28,53,0
281,262,158,448,3931,30,57,0
366,285,104,372,4035,25,51,0
561,560,1283,3304,255,73,30,1
279,372,183,406,3934,28,56,0
353,346,80,387,4015,31,71,0
574,457,1501,2861,662,62,38,1
167,272,137,640,3942,24,47,0
320,344,145,367,3935,27,66,0
353,226,168,551,3928,27,64,0
268,301,132,377,3989,27,62,0
2598,3169,2586,905,3937,23,87,2
310,352,113,358,4021,25,43,0
296,205,128,507,3954,23,58,0
304,292,138,418,3906,27,73,0
324,305,188,471,3897,28,45,0
321,317,148,352,3973,29,64,0
311,284,153,556,3967,28,52,0
3565,2639,2474,784,3880,26,46,2
236,286,118,365,4017,26,57,0
318,325,134,480,3979,29,40,0
273,258,155,386,3938,24,45,0
262,343,172,552,3969,28,68,0
313,260,145,312,3964,25,38,0
297,260,66,317,3980,28,68,0
289,279,115,407,4013,24,45,0
253,278,108,470,4011,29,67,0
295,379,148,260,3970,32,64,0
261,321,97,228,4001,22,62,0
269,347,160,423,3917,31,42,0
305,288,123,289,3987,31,52,0
373,308,118,375,4015,29,59,0
2502,2979,2999,715,3970,26,71,2
370,252,176,330,3969,30,68,0
3446,2531,3526,766,4018,26,45,2
288,279,123,369,3996,27,62,0
259,296,133,363,3989,32,42,0
263,264,170,364,4029,26,63,0
295,204,195,354,4095,22,58,0
286,260,105,376,3963,28,47,0
192,363,109,383,4050,28,45,0
3053,2816,2958,822,3922,29,52,2
372,252,211,311,4064,27,60,0
657,354,2069,2273,361,61,34,1
213,273,172,474,4052,19,54,0
692,550,1459,2709,499,59,15,1
274,344,137,401,3868,28,65,0
352,294,139,306,3986,29,38,0
282,315,90,341,3988,27,68,0
530,315,1284,3811,302,68,27,1
360,319,151,366,3836,27,65,0
340,370,136,512,3988,23,52,0
2568,3405,2706,556,3958,28,61,2
314,303,163,500,4036,28,53,0
327,361,154,474,3984,29,59,0
301,331,147,462,3978,27,55,0
332,349,194,455,4055,27,49,0
803,543,1425,2533,217,56,11,1
348,341,173,495,3984,26,52,0
341,249,176,422,4025,25,57,0
326,304,162,492,4016,25,60,0
315,345,148,576,3949,30,62,0
3351,3029,2714,891,4095,27,66,2
310,263,157,294,3978,31,61,0
662,517,2137,4015,283,72,14,1
334,285,171,249,3948,31,43,0
269,174,174,241,3961,22,50,0
306,217,148,307,3945,30,75,0
2586,2815,2702,850,4005,24,64,2
335,342,203,628,4028,25,67,0
312,286,180,315,4095,28,82,0
280,220,139,446,3994,22,69,0
208,223,125,329,3999,27,45,0
288,278,188,351,3931,30,73,0
340,252,160,605,4031,32,68,0
352,306,123,298,4071,32,58,0
287,281,172,545,4043,27,60,0
258,389,123,408,3918,26,41,0
3077,3319,1744,487,4088,29,57,2
307,293,154,420,3993,34,80,0
245,204,112,350,4036,29,63,0
516,445,1639,2392,618,72,22,1
354,255,126,384,4005,28,51,0
283,340,114,386,3982,31,70,0
334,304,148,381,3913,26,48,0
340,259,171,469,3973,32,67,0
259,321,138,313,3905,27,57,0
346,197,133,317,3920,31,67,0
302,284,136,439,4048,23,72,0
263,259,145,523,4059,29,48,0
260,256,96,337,4045,31,57,0
354,300,207,342,3986,32,59,0
380,294,146,363,4024,25,61,0
2628,3809,2510,622,4063,31,56,2
216,383,221,298,3945,25,51,0
2835,2778,3036,842,3898,25,54,2
340,241,141,456,4059,31,44,0
679,578,1595,2048,474,65,23,1
330,166,153,412,3995,29,63,0
640,438,1368,3088,456,72,33,1
291,351,127,333,3985,29,60,0
382,368,149,547,4029,29,32,0
297,416,151,384,4095,29,58,0
428,400,128,358,3972,26,61,0
2400,3321,3398,835,3934,30,68,2
323,317,157,140,3887,24,65,0
675,564,1387,3386,640,65,25,1
310,372,176,357,3945,26,80,0
346,270,224,338,4053,26,53,0
358,276,136,422,4048,29,69,0
271,286,130,392,3983,26,67,0
247,267,84,314,4034,28,64,0
277,315,171,468,3959,28,52,0
240,240,127,316,4069,32,59,0
396,312,166,489,3983,26,72,0
295,275,115,527,3933,25,65,0
339,246,178,402,3964,25,68,0
321,313,140,307,3992,24,57,0
3571,3024,2764,1039,4009,31,60,2
264,296,142,458,3954,24,44,0
337,313,115,600,4095,30,53,0
262,310,212,470,3945,28,62,0
748,540,1290,2873,219,73,18,1
285,291,205,468,3952,26,51,0
3126,3668,3421,757,4034,30,57,2
270,297,138,232,3974,29,55,0
435,382,108,434,3980,25,68,0
2914,3164,2069,813,3978,30,56,2
280,318,147,545,3882,35,75,0
258,270,190,378,3953,31,48,0
309,268,140,336,3972,27,80,0
305,275,171,382,4051,27,61,0
325,290,182,350,4056,27,68,0
498,376,1272,3343,567,61,11,1
305,289,96,531,3976,31,97,0
327,381,160,556,4025,34,69,0
329,295,153,504,3985,24,53,0
3398,3566,2759,752,3980,30,60,2
362,232,125,326,4029,29,63,0
215,270,141,481,4002,30,40,0
3091,2855,3034,609,3970,30,52,2
392,362,166,409,3992,26,76,0
2174,3009,2672,976,4007,30,69,2
341,347,112,563,4061,30,60,0
797,460,2017,2544,313,63,24,1
542,602,2274,3271,466,77,31,1
343,346,152,480,3972,36,51,0
250,302,156,345,4015,29,86,0
317,314,148,326,4008,25,64,0
284,388,93,515,3961,28,39,0
292,300,79,477,4035,22,65,0
385,297,127,535,4040,33,63,0
255,326,166,369,4036,30,52,0
260,361,198,321,4002,30,67,0
339,330,191,442,4046,30,71,0
243,279,136,355,4005,31,52,0
271,312,142,383,4029,22,43,0
311,261,113,460,3973,30,54,0
331,338,158,383,4009,27,59,0
352,327,175,482,3982,25,49,0
3416,3107,3211,679,4053,22,80,2
291,251,161,457,4028,28,73,0
425,502,2028,2750,448,67,28,1
366,270,152,492,3985,32,53,0
307,347,162,499,4054,29,58,0
3552,3966,2445,917,4095,25,68,2
267,278,185,467,3987,26,45,0
561,780,1229,2609,264,70,24,1
2460,3478,2062,768,3980,30,73,2
337,310,135,436,3936,29,55,0
323,348,182,522,3886,28,72,0
306,379,129,510,3983,27,78,0
347,264,127,377,3993,28,56,0
255,300,90,378,3974,27,38,0
2807,3521,2609,650,4004,26,55,2
300,327,140,305,3982,24,57,0
422,324,174,475,3950,26,74,0
338,282,125,503,3989,25,40,0
316,276,154,283,3917,28,52,0
2818,3971,2659,882,3997,29,70,2
414,303,154,340,4048,27,48,0
235,342,170,275,4033,28,50,0
233,261,122,486,4044,29,63,0
362,252,89,476,4008,34,74,0
426,369,1586,3355,127,69,23,1
215,269,156,331,3960,32,60,0
175,180,138,368,3926,25,44,0
268,297,132,350,4027,22,71,0
234,265,160,454,3910,28,60,0
293,261,157,249,4056,27,75,0
242,356,149,338,4058,23,69,0
261,385,154,460,3908,29,63,0
323,241,102,407,3934,22,79,0
282,265,176,399,4071,29,56,0
244,352,198,351,3997,33,58,0
319,311,105,526,4009,28,55,0
242,221,207,352,3940,26,68,0
275,185,152,469,4040,25,71,0
316,279,141,458,3931,27,77,0
3108,3382,2826,874,4065,24,56,2
246,328,143,515,3968,29,62,0
281,302,176,524,4095,27,44,0
415,249,173,398,3929,36,53,0
396,283,186,341,3987,35,64,0
363,275,123,289,4017,28,46,0
400,334,134,399,4022,25,62,0
294,279,142,266,4014,29,70,0
3400,3354,2783,809,3955,27,64,2
327,289,132,302,3992,25,75,0
343,372,182,307,4032,25,70,0
2950,2412,2524,882,4033,21,59,2
264,247,171,417,3975,29,56,0
208,293,140,342,3943,26,64,0
395,343,188,626,3996,28,59,0
299,337,180,404,4095,35,69,0
242,344,148,535,3958,31,52,0
201,348,134,509,3933,24,56,0
284,265,139,560,4085,28,48,0
433,329,109,425,3918,28,55,0
2903,3249,2949,858,4083,26,57,2
420,286,139,371,4047,34,56,0
2895,3615,2742,713,4042,29,60,2
317,349,171,291,4073,23,81,0
222,312,161,199,4095,30,64,0
323,332,108,565,4084,24,58,0
264,328,158,218,4028,23,73,0
223,207,73,521,3967,31,66,0
577,464,1597,3126,400,53,20,1
367,325,147,429,4022,27,60,0
272,249,191,537,3988,20,55,0
3329,3126,3217,905,4011,30,63,2
214,175,173,282,4025,26,44,0
308,345,126,495,3914,29,69,0
291,200,136,295,3970,28,64,0
530,482,1314,3425,578,57,4,1
761,528,1665,3314,144,59,0,1
264,288,165,423,4036,30,56,0
3151,3455,2445,950,3995,25,52,2
508,347,1917,3053,538,64,39,1
270,334,127,363,3946,29,59,0
369,279,177,453,3888,23,53,0
211,232,162,408,4057,25,56,0
289,299,124,422,4072,29,62,0
344,268,160,504,4030,31,56,0
2391,3233,2529,996,3933,22,66,2
445,444,1762,3280,167,71,18,1
2915,2442,2387,785,3983,24,65,2
326,308,96,357,3934,31,67,0
308,342,129,257,4006,25,52,0
547,339,1537,3804,242,75,31,1
304,343,141,287,4095,23,48,0
279,266,134,320,4044,31,67,0
365,307,175,507,3979,26,58,0
664,468,1534,2846,314,61,36,1
269,251,133,352,4000,27,43,0
258,256,143,339,3942,20,68,0
308,244,157,330,4018,28,63,0
303,327,191,431,4021,26,68,0
324,265,103,425,3947,29,55,0
394,286,131,567,4095,25,54,0
302,320,143,440,4013,28,56,0
327,271,183,491,3891,34,56,0
327,374,110,598,3976,28,56,0
672,620,1656,3108,591,55,23,1
275,282,154,571,4095,25,62,0
266,242,129,540,3956,24,61,0
310,296,131,268,3980,29,60,0
2971,3151,3334,862,4022,26,62,2
325,233,148,295,3944,23,52,0
332,284,118,353,3986,26,80,0
3520,3417,3192,845,4010,28,58,2
311,314,211,393,4031,23,56,0
401,303,127,350,3916,23,51,0
2991,3723,2967,921,3975,29,51,2
287,181,152,346,4030,30,67,0
316,283,165,344,4048,29,47,0
306,238,168,379,4007,24,58,0
273,342,183,498,3971,27,56,0
2573,2766,2834,745,3953,29,48,2
194,280,130,366,3980,28,79,0
261,331,161,338,3986,26,70,0
332,248,88,484,3949,26,59,0
286,267,132,429,4000,27,61,0
508,637,1752,3295,337,69,36,1
350,346,107,309,4085,21,57,0
3540,2701,2833,962,3989,30,60,2
320,258,134,494,3993,29,53,0
357,364,130,453,4095,28,35,0
302,325,174,180,3974,31,56,0
761,632,1519,3244,499,64,47,1
405,320,155,508,4095,28,74,0
223,383,189,415,4001,27,74,0
3192,3814,2349,799,4022,28,74,2
244,329,184,357,3994,29,83,0
563,563,1598,2735,183,66,25,1
281,310,156,469,4022,27,52,0
295,312,151,334,3963,25,58,0
415,225,75,324,4026,29,80,0
347,266,197,457,3916,29,72,0
203,322,168,465,4095,27,68,0
331,271,124,276,4004,27,59,0
276,219,188,398,3963,28,67,0
603,420,1601,3218,327,49,12,1
239,271,147,380,3974,28,64,0
306,234,147,389,3929,28,72,0
270,364,147,371,3972,26,69,0
203,330,170,324,4095,30,54,0
182,262,171,516,4073,25,42,0
327,308,127,275,4005,32,65,0
356,344,205,425,3967,29,83,0
3512,3088,3371,667,3963,23,52,2
359,358,185,327,3963,30,51,0
321,249,97,355,3856,26,54,0
374,377,145,415,3953,28,64,0
1801,3236,3540,778,4075,27,71,2
307,304,186,286,3971,27,62,0
308,282,144,678,3957,27,56,0
279,363,123,423,3998,25,63,0
342,274,141,407,3938,25,58,0
294,266,150,436,3997,27,63,0
250,357,123,510,4043,28,58,0
3029,3486,2844,752,3999,34,47,2
336,395,170,332,3961,29,55,0
321,333,127,432,4054,28,52,0
847,450,1253,2375,365,52,26,1
290,308,163,300,4019,29,43,0
259,218,185,404,3981,25,61,0
268,302,151,423,4003,27,57,0
178,274,188,293,3947,28,50,0
350,273,173,471,3963,29,66,0
329,354,173,313,3951,32,57,0
285,255,113,343,4042,26,65,0
569,451,1520,3082,246,56,48,1
313,247,61,426,3975,29,62,0
296,299,115,344,4014,30,44,0
345,317,123,547,3967,28,54,0
331,240,138,293,3983,29,61,0
346,291,140,381,3985,27,53,0
295,245,143,475,3982,25,58,0
532,471,1701,3487,470,49,32,1
319,235,171,339,4004,25,62,0
402,256,185,454,3944,25,60,0
295,311,143,293,3936,26,58,0
309,214,105,382,3935,24,82,0
307,327,166,522,3970,28,48,0
257,283,111,374,4041,26,60,0
302,274,152,443,3965,24,65,0
346,319,104,478,3939,27,65,0
302,341,150,336,3990,25,59,0
303,322,106,625,4021,25,62,0
317,323,155,301,3996,27,53,0
658,432,1575,4035,279,72,23,1
213,310,230,396,4001,33,62,0
353,363,159,613,3991,29,42,0
288,220,181,372,3918,30,66,0
211,256,146,425,3981,24,61,0
313,313,127,460,3973,27,51,0
298,358,177,413,3998,27,54,0
325,365,159,575,4002,27,51,0
252,255,145,244,3997,32,63,0
385,480,1553,3243,356,59,25,1
337,280,160,235,3949,27,61,0
2722,3061,2071,810,3994,30,55,2
2805,3237,2874,916,3967,31,66,2
239,323,95,344,4044,24,56,0
319,267,176,513,3965,31,42,0
247,361,141,482,3925,26,57,0
442,373,929,2868,129,51,28,1
658,490,1644,2943,396,57,17,1
406,340,102,381,4045,29,58,0
221,286,127,357,3982,22,52,0
251,288,134,305,3976,24,71,0
598,553,1400,2820,0,77,31,1
244,359,217,252,3966,24,55,0
389,322,139,313,4015,26,50,0
3586,3313,2821,957,4019,27,68,2
318,392,115,492,4001,25,64,0
279,249,127,220,3959,33,53,0
3411,2938,3452,673,3976,22,52,2
3043,3378,2605,763,4029,29,72,2
279,230,116,460,4021,33,41,0
356,234,183,422,4018,27,44,0
258,292,128,220,3969,25,55,0
336,340,114,392,3990,26,71,0
248,226,159,527,4042,29,62,0
372,313,155,410,3999,29,64,0
313,270,175,283,4043,30,55,0
279,420,161,285,3911,25,52,0
333,308,110,574,3924,28,61,0
305,257,171,246,4011,29,58,0
425,263,152,487,3993,28,52,0
314,259,172,254,4074,31,54,0
612,306,1125,3460,341,56,28,1
260,374,144,342,4013,27,64,0
273,311,184,317,4095,34,64,0
314,224,195,504,4010,21,54,0
2670,3559,2490,897,4019,26,66,2
338,327,146,575,3949,25,62,0
321,231,148,374,4019,25,60,0
377,323,181,345,3964,26,57,0
321,307,138,529,3986,26,83,0
300,240,126,351,4050,30,61,0
258,305,131,439,3973,23,65,0
276,296,192,374,3989,30,44,0
312,252,133,424,3995,31,58,0
306,207,135,501,3898,26,62,0
327,307,123,411,3972,31,74,0
338,290,177,410,3959,28,61,0
